user_id	video_id	date	hourmin	time_ms	is_click	is_follow	is_comment	is_forward	long_view	play_time_ms	duration_ms	comment_stay_time	is_profile_enter	label	timestamp
176	2991742	20220415	1800	1650015662941	1	0	0	0	1	14297	13133	0	0	1	2022-04-15 09:41:02
176	6921	20220415	1800	1650017179436	1	0	0	0	0	15351	104400	0	0	1	2022-04-15 10:06:19
176	2155124	20220417	1100	1650164494933	1	0	0	0	1	21488	22166	0	0	1	2022-04-17 03:01:34
176	1007570	20220417	1100	1650164806076	0	0	0	0	0	0	33280	0	0	1	2022-04-17 03:06:46
176	550221	20220418	2200	1650290997934	1	0	0	0	1	36860	52533	0	0	1	2022-04-18 14:09:57
176	2778162	20220419	1300	1650344527002	1	0	0	0	1	17951	17100	0	0	1	2022-04-19 05:02:07
176	2651216	20220419	1300	1650344543051	1	0	0	0	1	9838	8850	0	0	1	2022-04-19 05:02:23
176	3328732	20220419	1300	1650345363992	1	0	0	0	1	33324	79733	0	0	1	2022-04-19 05:16:03
176	1767979	20220419	1800	1650362218127	1	0	0	0	1	7834	7366	0	0	1	2022-04-19 09:56:58
176	534713	20220420	1300	1650430296371	1	0	0	0	0	6764	8733	0	0	1	2022-04-20 04:51:36
176	4365240	20220421	1800	1650534448442	1	0	0	0	1	55399	53800	0	0	1	2022-04-21 09:47:28
176	3334126	20220421	1800	1650536150849	1	0	0	0	1	12301	11480	0	1	1	2022-04-21 10:15:50
236	879456	20220408	1800	1649413066834	1	0	0	0	0	7433	0	0	0	1	2022-04-08 10:17:46
236	3431182	20220408	1800	1649413625777	1	0	0	0	1	19252	18983	0	0	1	2022-04-08 10:27:05
236	128259	20220408	1800	1649413625777	1	0	0	0	0	9762	26526	0	0	1	2022-04-08 10:27:05
236	834953	20220408	1900	1649418567194	0	0	0	0	0	3679	0	0	0	1	2022-04-08 11:49:27
236	1580355	20220408	2000	1649420377837	0	0	0	0	0	3420	9033	0	0	1	2022-04-08 12:19:37
236	3199380	20220408	2100	1649424051820	1	0	0	0	1	22216	14233	3716	0	1	2022-04-08 13:20:51
236	2862993	20220408	2100	1649424101173	1	0	0	0	1	32486	33733	0	0	1	2022-04-08 13:21:41
236	3531607	20220408	2100	1649424195858	1	0	0	0	1	24304	0	18667	0	1	2022-04-08 13:23:15
236	1217462	20220408	2100	1649424280042	0	0	0	0	0	2512	0	0	0	1	2022-04-08 13:24:40
236	3472093	20220408	2300	1649432898817	1	0	0	0	1	92711	89566	5448	1	1	2022-04-08 15:48:18
236	1242293	20220409	1400	1649484378219	1	0	0	0	1	11204	8366	3750	1	1	2022-04-09 06:06:18
236	1558151	20220409	1400	1649484378219	0	0	0	0	0	3546	0	0	0	1	2022-04-09 06:06:18
236	1385634	20220409	1900	1649502301196	1	0	0	0	0	7534	10500	0	0	1	2022-04-09 11:05:01
236	2341083	20220409	2200	1649514456359	0	0	0	0	0	1924	7483	0	0	1	2022-04-09 14:27:36
236	3364474	20220410	1200	1649562481516	1	0	0	0	1	49440	47766	0	0	1	2022-04-10 03:48:01
236	3693111	20220410	1300	1649566024553	1	0	0	0	1	65677	64333	0	0	1	2022-04-10 04:47:04
236	2919855	20220410	1400	1649569560270	1	0	0	0	0	1994	21883	0	1	1	2022-04-10 05:46:00
236	1469714	20220410	1400	1649569947528	1	0	0	0	0	820	31966	0	0	1	2022-04-10 05:52:27
236	1051881	20220410	1600	1649580608863	1	0	0	0	0	8635	11133	0	0	1	2022-04-10 08:50:08
236	2501340	20220410	1600	1649580700287	1	0	0	0	0	12586	0	0	0	1	2022-04-10 08:51:40
236	3338919	20220410	2200	1649601314963	1	0	0	0	1	49290	49640	0	0	1	2022-04-10 14:35:14
236	2028631	20220415	1900	1650019564579	1	0	0	0	0	8680	0	0	0	1	2022-04-15 10:46:04
236	2483854	20220415	1900	1650019564579	0	0	0	0	0	931	0	0	0	1	2022-04-15 10:46:04
236	647	20220415	1900	1650020696440	1	0	0	0	0	2115	75966	0	0	1	2022-04-15 11:04:56
236	3627783	20220415	2100	1650026824362	0	0	0	0	0	6933	9950	0	1	1	2022-04-15 12:47:04
236	823295	20220415	2100	1650026824362	1	0	0	0	0	17158	0	8685	0	1	2022-04-15 12:47:04
236	1293320	20220415	2200	1650032298163	1	0	0	0	1	49696	49400	0	0	1	2022-04-15 14:18:18
236	2384400	20220416	1700	1650100918148	1	0	0	0	1	23549	12016	0	0	1	2022-04-16 09:21:58
236	6687	20220416	2100	1650116310843	1	0	0	0	0	197	7600	0	0	1	2022-04-16 13:38:30
236	983092	20220416	2100	1650116310843	0	0	0	0	0	2195	9100	0	0	1	2022-04-16 13:38:30
236	4080957	20220416	2200	1650116789374	1	0	0	0	1	7030	6333	0	0	1	2022-04-16 13:46:29
236	405109	20220416	2300	1650122795193	0	0	0	0	0	5900	7150	0	0	1	2022-04-16 15:26:35
236	1106216	20220416	2300	1650124161200	1	0	0	0	1	17789	16000	3017	0	1	2022-04-16 15:49:21
236	2477451	20220419	1800	1650362600536	1	0	0	0	1	22417	18885	8777	1	1	2022-04-19 10:03:20
236	4347249	20220419	1800	1650362858082	1	0	0	0	1	25392	300033	1363	0	1	2022-04-19 10:07:38
236	1825069	20220419	1900	1650366500010	1	0	1	0	0	971	12083	6816	1	1	2022-04-19 11:08:20
236	2845165	20220419	1900	1650366899781	1	0	0	0	0	11788	0	0	1	1	2022-04-19 11:14:59
236	2888902	20220419	1900	1650366899781	1	0	0	0	0	247	14133	0	1	1	2022-04-19 11:14:59
236	2168845	20220419	2200	1650378966338	1	0	0	0	1	18491	0	0	0	1	2022-04-19 14:36:06
236	2594	20220419	2200	1650379014169	0	0	0	0	0	5015	0	0	0	1	2022-04-19 14:36:54
236	82788	20220420	1700	1650446282257	1	0	0	0	1	10174	9900	0	0	1	2022-04-20 09:18:02
236	3475151	20220420	1700	1650446282257	1	0	0	0	1	10084	10100	0	0	1	2022-04-20 09:18:02
236	2743512	20220420	1700	1650446282257	0	0	0	0	0	4948	8100	0	0	1	2022-04-20 09:18:02
236	390156	20220420	1700	1650446376462	0	0	0	0	0	4879	8966	0	0	1	2022-04-20 09:19:36
236	3148428	20220421	1300	1650517379310	1	0	0	0	1	35002	34033	0	0	1	2022-04-21 05:02:59
236	3172228	20220421	1300	1650519819940	0	0	0	0	0	3844	7433	0	0	1	2022-04-21 05:43:39
285	2942238	20220408	1300	1649396989232	1	0	0	0	1	38542	29880	6741	0	1	2022-04-08 05:49:49
285	1561705	20220409	1200	1649477923006	1	0	0	0	1	30227	11833	19843	0	1	2022-04-09 04:18:43
285	1263412	20220409	1700	1649497749650	1	0	0	0	1	26172	25066	7073	0	1	2022-04-09 09:49:09
285	3492486	20220409	1800	1649498141030	1	0	0	0	1	20448	12600	6689	0	1	2022-04-09 09:55:41
285	775484	20220409	1900	1649503281177	1	0	0	0	1	22025	9840	10006	0	1	2022-04-09 11:21:21
285	3764937	20220410	1200	1649564485786	1	0	0	0	1	43121	34700	24672	0	1	2022-04-10 04:21:25
285	2030	20220410	1400	1649572102989	1	0	0	0	1	63050	62666	8525	0	1	2022-04-10 06:28:22
285	1655179	20220410	1400	1649573028968	1	0	1	0	1	63399	14866	49202	0	1	2022-04-10 06:43:48
285	1305251	20220410	2300	1649605424682	1	0	0	0	1	57741	38433	17709	0	1	2022-04-10 15:43:44
285	1443518	20220411	1200	1649650890392	1	0	1	0	1	39037	9033	22601	0	1	2022-04-11 04:21:30
285	1966595	20220411	1200	1649651153280	0	0	0	0	0	6312	23950	0	0	1	2022-04-11 04:25:53
285	795144	20220411	1200	1649651153280	1	0	0	0	1	37531	12350	23003	0	1	2022-04-11 04:25:53
285	2686611	20220411	1600	1649664955242	1	0	0	0	1	34581	141480	0	0	1	2022-04-11 08:15:55
285	3506207	20220412	1300	1649741339929	1	0	1	0	1	29066	213866	21666	0	1	2022-04-12 05:28:59
285	1600249	20220412	1400	1649742390325	1	0	1	0	1	32569	107960	25214	0	1	2022-04-12 05:46:30
285	2376885	20220412	2000	1649767261250	1	0	0	0	1	25993	8400	20390	0	1	2022-04-12 12:41:01
285	1422887	20220412	2000	1649767432407	1	0	0	0	1	29953	9791	15084	0	1	2022-04-12 12:43:52
285	1985508	20220412	2100	1649769413153	1	0	0	0	1	90424	61120	12188	0	1	2022-04-12 13:16:53
285	1714039	20220412	2100	1649771205041	1	0	0	0	1	35554	19166	3746	0	1	2022-04-12 13:46:45
285	3796	20220413	2000	1649851436128	1	0	0	0	0	1632	21383	13409	0	1	2022-04-13 12:03:56
285	1835665	20220413	2000	1649851820660	1	0	0	0	0	7913	11066	5764	1	1	2022-04-13 12:10:20
285	2123961	20220413	2000	1649851820660	1	0	1	0	1	47312	25833	24416	0	1	2022-04-13 12:10:20
285	2285946	20220413	2000	1649851820660	1	0	0	0	1	36435	20533	10744	0	1	2022-04-13 12:10:20
285	1899399	20220413	2000	1649853143568	1	0	0	0	1	11742	11333	4368	0	1	2022-04-13 12:32:23
285	2440649	20220413	2100	1649856344910	1	0	0	0	1	49820	30866	31206	0	1	2022-04-13 13:25:44
285	980838	20220413	2100	1649856637716	1	0	0	0	0	14907	176208	9941	0	1	2022-04-13 13:30:37
285	2943148	20220413	2100	1649857135895	1	0	0	0	1	207416	226200	35928	0	1	2022-04-13 13:38:55
285	4327966	20220413	2100	1649857433059	1	0	0	0	1	42924	34083	4780	0	1	2022-04-13 13:43:53
285	4046811	20220413	2200	1649858983482	1	0	0	0	1	44664	30150	14667	0	1	2022-04-13 14:09:43
285	2962	20220413	2200	1649859214460	1	0	1	0	1	68153	69708	55361	0	1	2022-04-13 14:13:34
285	3451537	20220413	2200	1649860505317	1	0	0	0	1	35788	33000	5277	0	1	2022-04-13 14:35:05
285	218065	20220413	2200	1649860505317	1	0	0	0	1	29663	26160	5868	0	1	2022-04-13 14:35:05
285	1793628	20220413	2300	1649863945054	0	0	0	0	0	486	197673	0	0	1	2022-04-13 15:32:25
285	1616963	20220415	1100	1649994373164	1	0	1	0	1	34365	17433	3905	0	1	2022-04-15 03:46:13
285	72873	20220416	1100	1650078846902	1	0	0	0	1	21623	17083	14013	0	1	2022-04-16 03:14:06
285	436211	20220416	1200	1650081163974	1	0	0	0	0	9989	28728	2130	0	1	2022-04-16 03:52:43
285	2657170	20220416	1200	1650081163974	1	0	0	0	1	33212	11933	12828	0	1	2022-04-16 03:52:43
285	1859984	20220416	1200	1650081600828	1	0	0	0	1	30459	20633	12098	0	1	2022-04-16 04:00:00
285	2283007	20220416	2300	1650124320360	1	0	1	0	1	20866	9583	12358	0	1	2022-04-16 15:52:00
285	1953915	20220417	2000	1650196156854	1	0	0	0	0	0	12600	0	0	1	2022-04-17 11:49:16
285	1953915	20220417	2000	1650196803393	1	0	0	0	0	11279	12600	1629	0	1	2022-04-17 12:00:03
285	834789	20220417	2000	1650197067084	1	0	0	0	1	12565	11480	10755	0	1	2022-04-17 12:04:27
285	1802534	20220417	2000	1650197242577	1	0	0	0	1	55230	26300	28030	0	1	2022-04-17 12:07:22
285	3280313	20220417	2000	1650197521715	1	0	0	0	1	53060	455300	23624	0	1	2022-04-17 12:12:01
285	2730458	20220418	1200	1650253675138	1	0	0	0	1	79970	24640	41568	0	1	2022-04-18 03:47:55
285	3395059	20220418	1300	1650257470596	1	0	0	0	1	11856	11766	0	0	1	2022-04-18 04:51:10
285	3328732	20220418	1800	1650276903819	1	0	0	0	1	36357	79733	16251	0	1	2022-04-18 10:15:03
285	2560957	20220418	1800	1650278355535	0	0	0	0	0	3472	30166	0	0	1	2022-04-18 10:39:15
285	226672	20220419	1100	1650338639598	1	0	0	0	1	35547	15266	10033	0	1	2022-04-19 03:23:59
285	3350306	20220419	2000	1650370237311	1	0	0	0	0	11143	106000	6047	0	1	2022-04-19 12:10:37
285	1190508	20220421	1500	1650524130578	1	0	0	0	0	8149	22433	21864	0	1	2022-04-21 06:55:30
285	876630	20220421	1800	1650536172016	1	0	1	0	1	35139	12500	20784	0	1	2022-04-21 10:16:12
285	1087676	20220421	1800	1650537588645	1	0	0	0	1	60608	12033	39970	0	1	2022-04-21 10:39:48
291	1948302	20220409	1900	1649503282104	1	0	0	0	1	254656	244600	9225	1	1	2022-04-09 11:21:22
291	1048595	20220409	2300	1649518652582	1	0	0	0	1	36591	29760	4339	0	1	2022-04-09 15:37:32
291	2083753	20220411	2100	1649682777906	1	0	0	0	1	21597	15600	1268	0	1	2022-04-11 13:12:57
291	2917408	20220415	200	1649959198551	1	0	0	0	1	29077	29560	0	0	1	2022-04-14 17:59:58
291	1106216	20220416	1300	1650088133732	1	0	0	0	1	31806	16000	0	0	1	2022-04-16 05:48:53
291	2363694	20220418	2000	1650285466744	1	0	0	0	1	22680	13866	0	0	1	2022-04-18 12:37:46
291	2988156	20220419	1800	1650361049451	1	0	0	0	1	47970	39066	5250	0	1	2022-04-19 09:37:29
291	1156538	20220421	2100	1650548088276	1	0	0	0	1	40397	19400	9737	0	1	2022-04-21 13:34:48
351	890522	20220408	2100	1649424860547	1	0	1	0	1	44345	61400	34380	0	1	2022-04-08 13:34:20
